period,feature,current_rows,baseline_rows,current_mean,baseline_mean,current_missing_rate,baseline_missing_rate,psi_vs_development_baseline,status,reference_period,prior_psi,psi_change,is_current_model_period,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2013-04,scorecard_points,9419,598645,490.1930130914699,484.9234516778166,0.0,0.0,0.05322981483832613,GREEN,2014-01_to_2015-12,0.035409485359455914,0.017820329478870217,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-04
2013-05,scorecard_points,10350,598645,487.6620265515265,484.9234516778166,0.0,0.0,0.0338467710019803,GREEN,2014-01_to_2015-12,0.05322981483832613,-0.01938304383634583,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-05
2013-06,scorecard_points,10899,598645,488.76025934641126,484.9234516778166,0.0,0.0,0.032458824955813814,GREEN,2014-01_to_2015-12,0.0338467710019803,-0.0013879460461664883,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-06
2013-07,scorecard_points,11910,598645,489.27858874613514,484.9234516778166,0.0,0.0,0.047027159977249176,GREEN,2014-01_to_2015-12,0.032458824955813814,0.014568335021435362,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-07
2013-08,scorecard_points,12674,598645,490.42312070075803,484.9234516778166,0.0,0.0,0.048982550976348314,GREEN,2014-01_to_2015-12,0.047027159977249176,0.001955390999099138,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-08
2013-09,scorecard_points,12987,598645,489.07156376986427,484.9234516778166,0.0,0.0,0.034017346624560796,GREEN,2014-01_to_2015-12,0.048982550976348314,-0.014965204351787519,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-09
2013-10,scorecard_points,14127,598645,489.3810748714077,484.9234516778166,0.0,0.0,0.03287304611325732,GREEN,2014-01_to_2015-12,0.034017346624560796,-0.0011443005113034727,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-10
2013-11,scorecard_points,14720,598645,488.93950454252797,484.9234516778166,0.0,0.0,0.03159751474501561,GREEN,2014-01_to_2015-12,0.03287304611325732,-0.0012755313682417113,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-11
2013-12,scorecard_points,15012,598645,489.3006739595764,484.9234516778166,0.0,0.0,0.03122517203057659,GREEN,2014-01_to_2015-12,0.03159751474501561,-0.00037234271443902303,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-12
2014-01,scorecard_points,15614,598645,486.3436123774338,484.9234516778166,0.0,0.0,0.012215563451814408,GREEN,2014-01_to_2015-12,0.03122517203057659,-0.01900960857876218,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-01
2014-02,scorecard_points,15205,598645,486.63190350673386,484.9234516778166,0.0,0.0,0.011339878654074851,GREEN,2014-01_to_2015-12,0.012215563451814408,-0.0008756847977395565,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-02
2014-03,scorecard_points,16194,598645,486.0982270230737,484.9234516778166,0.0,0.0,0.013948468563499305,GREEN,2014-01_to_2015-12,0.011339878654074851,0.002608589909424454,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-03
2014-04,scorecard_points,18172,598645,487.0572273620831,484.9234516778166,0.0,0.0,0.013801944048258094,GREEN,2014-01_to_2015-12,0.013948468563499305,-0.00014652451524121111,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-04
2014-05,scorecard_points,18098,598645,487.44357021023296,484.9234516778166,0.0,0.0,0.012276504696206211,GREEN,2014-01_to_2015-12,0.013801944048258094,-0.0015254393520518824,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-05
2014-06,scorecard_points,16186,598645,486.90314724217114,484.9234516778166,0.0,0.0,0.012320296667322777,GREEN,2014-01_to_2015-12,0.012276504696206211,4.3791971116565256e-05,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-06
2014-07,scorecard_points,27547,598645,485.8916387338124,484.9234516778166,0.0,0.0,0.013080890033088757,GREEN,2014-01_to_2015-12,0.012320296667322777,0.0007605933657659804,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-07
2014-08,scorecard_points,17730,598645,486.7142231719803,484.9234516778166,0.0,0.0,0.007525764294523527,GREEN,2014-01_to_2015-12,0.013080890033088757,-0.00555512573856523,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-08
2014-09,scorecard_points,9960,598645,486.988655100948,484.9234516778166,0.0,0.0,0.009140792494024058,GREEN,2014-01_to_2015-12,0.007525764294523527,0.0016150281995005308,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-09
2014-10,scorecard_points,36072,598645,481.70405290768656,484.9234516778166,0.0,0.0,0.013458028322525292,GREEN,2014-01_to_2015-12,0.009140792494024058,0.004317235828501234,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-10
2014-11,scorecard_points,22957,598645,482.8640727123656,484.9234516778166,0.0,0.0,0.006714408227149103,GREEN,2014-01_to_2015-12,0.013458028322525292,-0.006743620095376188,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-11
2014-12,scorecard_points,9367,598645,487.57055764137846,484.9234516778166,0.0,0.0,0.00886741307089895,GREEN,2014-01_to_2015-12,0.006714408227149103,0.002153004843749846,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2014-12
2015-01,scorecard_points,32216,598645,482.8116231823482,484.9234516778166,0.0,0.0,0.005350160015587255,GREEN,2014-01_to_2015-12,0.00886741307089895,-0.003517253055311694,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-01
2015-02,scorecard_points,21656,598645,483.7190765775616,484.9234516778166,0.0,0.0,0.00424812910106689,GREEN,2014-01_to_2015-12,0.005350160015587255,-0.0011020309145203652,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-02
2015-03,scorecard_points,22931,598645,482.9060538660449,484.9234516778166,0.0,0.0,0.005683499856098965,GREEN,2014-01_to_2015-12,0.00424812910106689,0.001435370755032075,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-03
2015-04,scorecard_points,31785,598645,483.8980857797395,484.9234516778166,0.0,0.0,0.0015015933767949228,GREEN,2014-01_to_2015-12,0.005683499856098965,-0.004181906479304042,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-04
2015-05,scorecard_points,28711,598645,484.0908660979133,484.9234516778166,0.0,0.0,0.003442739815002298,GREEN,2014-01_to_2015-12,0.0015015933767949228,0.0019411464382073753,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-05
2015-06,scorecard_points,25446,598645,484.42493071384877,484.9234516778166,0.0,0.0,0.0034943135326325806,GREEN,2014-01_to_2015-12,0.003442739815002298,5.1573717630282526e-05,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-06
2015-07,scorecard_points,41053,598645,484.49235393624065,484.9234516778166,0.0,0.0,0.0031381442374695382,GREEN,2014-01_to_2015-12,0.0034943135326325806,-0.0003561692951630424,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-07
2015-08,scorecard_points,31701,598645,485.6592020184975,484.9234516778166,0.0,0.0,0.0012385457369508638,GREEN,2014-01_to_2015-12,0.0031381442374695382,-0.0018995985005186744,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-08
2015-09,scorecard_points,25150,598645,485.99771457355564,484.9234516778166,0.0,0.0,0.002728226640904525,GREEN,2014-01_to_2015-12,0.0012385457369508638,0.0014896809039536612,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-09
2015-10,scorecard_points,42986,598645,485.6836378692018,484.9234516778166,0.0,0.0,0.001602333011957053,GREEN,2014-01_to_2015-12,0.002728226640904525,-0.001125893628947472,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-10
2015-11,scorecard_points,32907,598645,485.5797063199728,484.9234516778166,0.0,0.0,0.0015669397815484903,GREEN,2014-01_to_2015-12,0.001602333011957053,-3.539323040856277e-05,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-11
2015-12,scorecard_points,39001,598645,484.8890990752503,484.9234516778166,0.0,0.0,0.0019089183863392957,GREEN,2014-01_to_2015-12,0.0015669397815484903,0.0003419786047908055,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2015-12
2016-01,scorecard_points,28396,598645,487.195613198996,484.9234516778166,0.0,0.0,0.013491007381112374,GREEN,2014-01_to_2015-12,0.0019089183863392957,0.011582088994773077,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-01
2016-02,scorecard_points,34597,598645,485.1551739301565,484.9234516778166,0.0,0.0,0.013319319959863915,GREEN,2014-01_to_2015-12,0.013491007381112374,-0.00017168742124845822,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-02
2016-03,scorecard_points,48927,598645,485.56885113856356,484.9234516778166,0.0,0.0,0.014302438929085006,GREEN,2014-01_to_2015-12,0.013319319959863915,0.0009831189692210904,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-03
2016-04,scorecard_points,24099,598645,486.41086011198615,484.9234516778166,0.0,0.0,0.011567392082328928,GREEN,2014-01_to_2015-12,0.014302438929085006,-0.002735046846756078,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-04
2016-05,scorecard_points,18106,598645,484.44921181566065,484.9234516778166,0.0,0.0,0.011538877219870238,GREEN,2014-01_to_2015-12,0.011567392082328928,-2.8514862458689852e-05,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-05
2016-06,scorecard_points,20732,598645,488.6039019018876,484.9234516778166,0.0,0.0,0.016913306121580755,GREEN,2014-01_to_2015-12,0.011538877219870238,0.0053744289017105176,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-06
2016-07,scorecard_points,21724,598645,486.06303380550924,484.9234516778166,0.0,0.0,0.004229419831100202,GREEN,2014-01_to_2015-12,0.016913306121580755,-0.012683886290480555,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-07
2016-08,scorecard_points,22258,598645,486.0614230135174,484.9234516778166,0.0,0.0,0.004133813426944161,GREEN,2014-01_to_2015-12,0.004229419831100202,-9.560640415604092e-05,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-08
2016-09,scorecard_points,16906,598645,487.7778581037868,484.9234516778166,0.0,0.0,0.008995487028238876,GREEN,2014-01_to_2015-12,0.004133813426944161,0.004861673601294716,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-09
2016-10,scorecard_points,18952,598645,487.80686490615835,484.9234516778166,0.0,0.0,0.009941917224438273,GREEN,2014-01_to_2015-12,0.008995487028238876,0.0009464301961993968,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-10
2016-11,scorecard_points,18994,598645,486.57516644756805,484.9234516778166,0.0,0.0,0.007709940988754847,GREEN,2014-01_to_2015-12,0.009941917224438273,-0.002231976235683426,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-11
2016-12,scorecard_points,19366,598645,485.81481454672115,484.9234516778166,0.0,0.0,0.003502554777551951,GREEN,2014-01_to_2015-12,0.007709940988754847,-0.004207386211202896,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2016-12
2017-01,scorecard_points,16391,598645,488.07066301222716,484.9234516778166,0.0,0.0,0.011947882652312227,GREEN,2014-01_to_2015-12,0.003502554777551951,0.008445327874760275,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-01
2017-02,scorecard_points,13466,598645,488.15181954265745,484.9234516778166,0.0,0.0,0.011344423012583,GREEN,2014-01_to_2015-12,0.011947882652312227,-0.0006034596397292268,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-02
2017-03,scorecard_points,17001,598645,489.1480314753004,484.9234516778166,0.0,0.0,0.019004884086179938,GREEN,2014-01_to_2015-12,0.011344423012583,0.007660461073596938,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-03
2017-04,scorecard_points,13095,598645,489.39562369000754,484.9234516778166,0.0,0.0,0.023735273186375902,GREEN,2014-01_to_2015-12,0.019004884086179938,0.004730389100195964,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-04
2017-05,scorecard_points,16143,598645,488.7807230395092,484.9234516778166,0.0,0.0,0.022903237390718006,GREEN,2014-01_to_2015-12,0.023735273186375902,-0.0008320357956578955,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-05
2017-06,scorecard_points,15218,598645,489.9509883218797,484.9234516778166,0.0,0.0,0.03147386284248594,GREEN,2014-01_to_2015-12,0.022903237390718006,0.008570625451767934,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-06
2017-07,scorecard_points,14942,598645,489.1808013567742,484.9234516778166,0.0,0.0,0.02728582811471523,GREEN,2014-01_to_2015-12,0.03147386284248594,-0.004188034727770712,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-07
2017-08,scorecard_points,15463,598645,490.27294150384836,484.9234516778166,0.0,0.0,0.032903281276363834,GREEN,2014-01_to_2015-12,0.02728582811471523,0.005617453161648606,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-08
2017-09,scorecard_points,13372,598645,490.37537221245316,484.9234516778166,0.0,0.0,0.04483325797280853,GREEN,2014-01_to_2015-12,0.032903281276363834,0.011929976696444695,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-09
2017-10,scorecard_points,11895,598645,493.5503019721192,484.9234516778166,0.0,0.0,0.07752928089275445,GREEN,2014-01_to_2015-12,0.04483325797280853,0.032696022919945916,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-10
2017-11,scorecard_points,12086,598645,494.8879620364302,484.9234516778166,0.0,0.0,0.09680146234659134,GREEN,2014-01_to_2015-12,0.07752928089275445,0.019272181453836898,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-11
2017-12,scorecard_points,10045,598645,496.3304531940303,484.9234516778166,0.0,0.0,0.12215040549621951,AMBER,2014-01_to_2015-12,0.09680146234659134,0.02534894314962817,True,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-12
